Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Ganges Brahmaputra Meghna,Bangladesh,2016,160811932,18234249,104394282,-0.294329696,3.12624428,36.87572817,20.45952591,42.66474759,4.35,35711930211,2.65E+11,30.23976392,255.9235488,2.146640647,87.81711737,18.1,220950,3239753510,Null,Null,5.513525727,1.478989647,28.6,1235.399339,21.67191592,-0.584256232,-1.259732962,-0.705847561,-0.811327994,-0.66950053,0.099804305,21.8157534,18.1445205,0,1921.013699,26.0408023,1
Ganges Brahmaputra Meghna,Bangladesh,2017,162186147,18894385,104029438,-0.350098705,3.035919353,38.98337203,20.41932133,40.59730663,4.372,38059723938,2.94E+11,30.94687312,260.8802861,2.146640647,87.81711737,21.5,221000,3266033239,Null,Null,5.702070157,1.414215586,27.4,1245.956419,23.88997022,-0.61543864,-1.253627181,-0.752013147,-0.824757457,-0.67966032,0.521526419,21.4772016,17.7110568,0,2474.437378,25.7120352,1
Ganges Brahmaputra Meghna,Bangladesh,2018,163523103,19578421,103621320,-0.393081662,2.956502461,40.03837482,20.40949655,39.55212863,4.407,40106319551,3.21E+11,31.82257477,257.8738895,2.146640647,87.81711737,25.6,227050,3649623808,Null,Null,5.543621395,1.370641738,26.3,1256.227264,24.57411595,-0.742033064,-0.98556906,-0.762283683,-0.849186778,-0.649216712,0.091976517,21.3392368,17.4820939,0,1633.113503,25.6993151,1
Ganges Brahmaputra Meghna,Bangladesh,2018,163523103,19578421,103621320,-0.393081662,2.956502461,40.03837482,20.40949655,39.55212863,4.407,40106319551,3.21E+11,31.82257477,257.8738895,2.146640647,87.81711737,25.6,227050,3649623808,Null,Null,5.543621395,1.370641738,26.3,1256.227264,24.57411595,-0.742033064,-0.98556906,-0.762283683,-0.849186778,-0.649216712,0.091976517,21.3392368,17.4820939,0,1633.113503,25.6993151,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913055,20283552,103227327,-0.380948565,2.934632039,41.09807784,20.43712889,38.46479327,4.441,42061125594,3.51E+11,32.21373311,273.3400233,2.146640647,87.81711737,30.4,227000,4348501895,Null,Null,5.591996399,0.902764717,25.4,1266.905239,30.29749409,-0.741862595,-0.928628743,-0.753539622,-0.937222183,-0.643474996,-1.410958904,21.6415851,17.7717221,0,1966.880626,25.9361057,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913055,20283552,103227327,-0.380948565,2.934632039,41.09807784,20.43712889,38.46479327,4.441,42061125594,3.51E+11,32.21373311,273.3400233,2.146640647,87.81711737,30.4,227000,4348501895,Null,Null,5.591996399,0.902764717,25.4,1266.905239,30.29749409,-0.741862595,-0.928628743,-0.753539622,-0.937222183,-0.643474996,-1.410958904,21.6415851,17.7717221,0,1966.880626,25.9361057,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913055,20283552,103227327,-0.380948565,2.934632039,41.09807784,20.43712889,38.46479327,4.441,42061125594,3.51E+11,32.21373311,273.3400233,2.146640647,87.81711737,30.4,227000,4348501895,Null,Null,5.591996399,0.902764717,25.4,1266.905239,30.29749409,-0.741862595,-0.928628743,-0.753539622,-0.937222183,-0.643474996,-1.410958904,21.6415851,17.7717221,0,1966.880626,25.9361057,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913055,20283552,103227327,-0.380948565,2.934632039,41.09807784,20.43712889,38.46479327,4.441,42061125594,3.51E+11,32.21373311,273.3400233,2.146640647,87.81711737,30.4,227000,4348501895,Null,Null,5.591996399,0.902764717,25.4,1266.905239,30.29749409,-0.741862595,-0.928628743,-0.753539622,-0.937222183,-0.643474996,-1.410958904,21.6415851,17.7717221,0,1966.880626,25.9361057,1
Ganges Brahmaputra Meghna,Bangladesh,2020,166298024,21005860,102810427,-0.404683667,2.879197264,41.48857664,20.53985437,37.97156899,5.436,44876362005,3.74E+11,31.30794134,272.0765721,2.146640647,87.81711737,36.1,227000,4651183348,Null,Null,5.691074747,1.021684494,24.9,1277.544934,34.46204003,-0.769459009,-0.915816903,-0.779491305,-0.906213522,-0.565531194,-0.066536204,21.331409,17.5496086,0,2156.046967,25.6797456,0
Ganges Brahmaputra Meghna,Bangladesh,2021,167658854,21741090,102362437,-0.43669587,2.809260096,42.08647204,20.60741142,37.30611655,5.327,48424291474,4.16E+11,31.01873874,292.4872195,2.146640647,87.81711737,38.9,Null,4849929470,Null,Null,5.545654308,0.725827538,24.5,1287.999186,39.590069,-0.774502337,-1.036882758,-0.653351545,-0.846353292,-0.625693977,-0.148727984,21.7443249,17.6973581,0,1909.186888,26.0809198,1
Ganges Brahmaputra Meghna,Bangladesh,2022,169384897,22478117,102120461,-0.236671248,2.969449221,43.79223284,20.54560266,35.6621645,4.593,51615737118,4.60E+11,32.04727558,297.1183563,Null,Null,41.6,Null,4473791826,Null,Null,7.696954372,0.769922226,24.4,1301.2591,44.30702584,-0.75330162,-1.046462059,-0.763355315,-0.927658916,-0.601690114,-0.861056751,21.5456947,17.6885519,0,1634.063601,25.8842466,0
Ganges Brahmaputra Meghna,Bangladesh,2023,171466990,23209616,102069155,-0.050253291,3.122401391,43.84956558,20.87636272,35.2740717,4.454,48131827349,4.37E+11,30.95120008,Null,Null,Null,44.5,Null,4207971901,Null,Null,9.883503038,Null,24.4,Null,Null,-0.753886342,-0.908656716,-0.697334111,-0.91415298,-0.502657235,-1.545009785,22.1278865,18.1650685,0,1846.16047,26.6787671,0
Ganges Brahmaputra Meghna,Bhutan,1983,477460,Null,421382,2.552824886,8.082168832,Null,Null,Null,Null,59718478.29,156704289.9,40.70230386,Null,Null,Null,0,Null,Null,Null,Null,18.05777879,Null,126.8,10.21894998,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0
Ganges Brahmaputra Meghna,Bhutan,1984,492784,Null,432014,2.491820943,8.035266739,Null,Null,Null,Null,61713094.55,160423493.9,39.50635389,Null,Null,Null,0,Null,Null,Null,Null,7.037706612,Null,122.0,10.5469255,Null,Null,Null,Null,Null,Null,0.030136986,7.1020548,3.1760274,270.7260274,1473.189041,11.2116438,0
Ganges Brahmaputra Meghna,Bhutan,1985,508392,Null,442601,2.421069186,7.938680471,Null,Null,Null,Null,64476550.18,163288815.4,45.92836355,Null,Null,Null,0,3000,Null,Null,Null,1.882012305,Null,117.3,10.88097939,Null,Null,Null,Null,Null,Null,0.569863014,6.9842466,3.1184932,294.4,1365.854795,11.0226027,0
Ganges Brahmaputra Meghna,Bhutan,1986,524324,Null,453137,2.352582103,7.882716662,Null,Null,Null,Null,73210868.39,191218115.5,43.86979134,Null,Null,Null,0,Null,Null,Null,Null,9.964476021,Null,112.8,11.22196777,Null,Null,Null,Null,Null,Null,-0.273972603,6.7239726,2.7075342,288.2630137,1339.435616,11.0089041,0
Ganges Brahmaputra Meghna,Bhutan,1987,540557,Null,463582,2.278877612,7.817047633,Null,Null,Null,Null,80133934.65,242742766.3,38.43142155,Null,Null,Null,0,Null,Null,Null,Null,6.331771927,Null,108.4,11.56939837,Null,Null,Null,Null,Null,Null,-0.208219178,7.2472603,3.0335616,256.0356164,1347.40274,11.6006849,0
Ganges Brahmaputra Meghna,Bhutan,1988,556986,Null,473834,2.187376525,7.718956446,Null,Null,Null,Null,94888214.58,272298066.6,40.06760836,Null,Null,Null,0,Null,Null,Null,Null,10.09671376,Null,104.0,11.92102391,Null,Null,Null,Null,Null,Null,0.542465753,7.5349315,3.389726,228.9835616,1473.753425,11.9349315,0
Ganges Brahmaputra Meghna,Bhutan,1989,573586,Null,483848,2.091375842,7.622405543,Null,Null,Null,Null,85831715.69,264798626.2,33.8043371,Null,Null,Null,0,Null,Null,Null,Null,8.779837189,Null,99.7,12.27630931,Null,Null,Null,Null,Null,Null,0.369863014,6.540411,2.4746575,337.660274,1345.306849,10.759589,0
Ganges Brahmaputra Meghna,Bhutan,1990,589287,Null,492715,1.816010577,7.339453044,Null,Null,Null,Null,90964631.25,287765007.1,27.8570302,94.9875833,Null,Null,0,Null,Null,Null,Null,10.01183832,Null,95.8,12.61235366,Null,Null,Null,Null,Null,Null,0.008219178,7.159589,3.3184932,280.1917808,1382.876712,11.2554795,0
Ganges Brahmaputra Meghna,Bhutan,1991,599784,Null,496855,0.836731945,6.375058602,22.35810533,5.217548067,72.4243466,1.385,72488836.18,240294286,32.42718724,Null,Null,Null,Null,Null,Null,Null,Null,12.27517294,Null,92.0,12.83701817,Null,Null,Null,Null,Null,Null,0.216438356,6.8828767,2.9787671,315.8191781,1440.649315,10.940411,0
Ganges Brahmaputra Meghna,Bhutan,1992,577774,Null,473994,-4.710356964,0.823384379,22.49631731,5.270476381,72.2332063,1.397,73254399.25,240233531.2,39.98537612,Null,Null,Null,Null,5000,Null,Null,Null,15.97521736,Null,88.3,12.36594397,Null,Null,Null,Null,Null,Null,-0.002739726,6.389726,2.1732877,326.5890411,1260.473973,10.6828767,0
Ganges Brahmaputra Meghna,Bhutan,1993,554673,Null,450444,-5.096090039,0.43171276,22.72097359,5.271496991,72.00707802,1.433,64606924.04,225973692.8,41.08680798,Null,Null,Null,Null,5000,Null,19.40110397,23.12056956,11.19801659,Null,84.8,11.87151938,Null,Null,Null,Null,Null,Null,-0.273972603,6.9458904,3.189726,314.2657534,1328.635616,10.9458904,0
Ganges Brahmaputra Meghna,Bhutan,1994,554497,Null,445544,-1.093775553,4.432619504,22.81779928,5.33546728,71.84718301,1.413,78696497.22,258954708,48.91497173,Null,Null,Null,Null,5000,Null,21.46663939,23.26544487,7.00995355,Null,81.2,13.93208543,Null,Null,Null,Null,Null,Null,-0.967123288,6.8746575,2.7678082,298.9671233,1118.778082,11.1678082,0
Ganges Brahmaputra Meghna,Bhutan,1995,547989,Null,435448,-2.292062129,3.240100312,23.0905283,5.336342952,71.5735811,1.404,80895435.01,290490983.8,44.71691596,Null,Null,Null,Null,4000,Null,Null,Null,9.487548368,Null,77.6,13.76856784,Null,Null,Null,Null,Null,Null,-1.115068493,6.9541096,3.0527397,323.0219178,1308.345205,10.9541096,0
Ganges Brahmaputra Meghna,Bhutan,1996,548784,Null,431037,-1.018145289,4.522065517,23.34071888,5.474573687,71.18470743,1.392,82458581.96,303408345.6,37.45970456,Null,Null,Null,Null,5000,Null,Null,Null,8.790013819,Null,74.0,13.78854271,Null,-0.952189922,0.724004507,0.644922495,-0.411945343,-0.031503625,-0.038356164,7.0527397,3.1130137,312.3506849,1249.838356,11.1376712,0
Ganges Brahmaputra Meghna,Bhutan,1997,558697,Null,433543,0.579705063,6.100672415,23.60014506,5.472706379,70.92714856,1.393,96128524.42,352229076.7,27.21326604,Null,Null,Null,Null,6000,Null,Null,Null,6.505487183,Null,70.5,14.03761307,Null,Null,Null,Null,Null,Null,-0.208219178,5.8938356,1.7842466,367.4356164,1323.772603,10.05,0
Ganges Brahmaputra Meghna,Bhutan,1998,569435,Null,436318,0.638035138,6.168346175,23.7929878,5.544211478,70.66280072,1.4,93912838.94,363458380.9,31.3105534,Null,Null,Null,Null,7000,Null,18.76636103,15.09204874,10.58558999,Null,66.8,14.30741206,Null,-1.098304272,0.539632082,0.652145922,-0.408505082,0.038308375,0.473972603,7.480137,3.6335616,275.4739726,1443.041096,11.5787671,0
Ganges Brahmaputra Meghna,Bhutan,1999,582579,Null,440529,0.960494219,6.495066754,24.08940465,5.541183137,70.36900157,1.4,96393623.12,399311199.5,35.24741052,Null,Null,Null,0.138,7000,Null,17.91383915,13.33226569,6.776993936,Null,63.4,14.63766332,Null,Null,Null,Null,Null,Null,0.975342466,7.6773973,3.5486301,200.6986301,1459.284932,12.1376712,0
Ganges Brahmaputra Meghna,Bhutan,2000,596863,Null,445152,1.043951939,6.579828696,24.52662957,5.944753577,69.52861685,1.66,99613342.69,460733418.4,54.04204741,Null,Null,Null,0.401,6000,Null,Null,Null,4.012120811,99.98678956,60.1,14.99655779,Null,-1.112356544,0.491936684,0.618822575,-0.428554446,0.130426154,1.389041096,6.6883562,2.7513699,319.3506849,1385.260274,10.8582192,0
Ganges Brahmaputra Meghna,Bhutan,2001,610794,Null,449056,0.873180469,6.40003468,24.88084989,6.283823258,68.83571121,1.9,103605618.3,496110225.7,61.38918064,Null,Null,Null,0.865,Null,Null,Null,Null,3.414789461,99.98136993,56.7,15.34658291,Null,Null,Null,Null,Null,Null,1.243835616,7.2280822,3.2280822,258.4739726,1436.890411,11.4335616,0
Ganges Brahmaputra Meghna,Bhutan,2002,624409,Null,452259,0.710742301,6.238844772,25.26907607,6.504122253,68.22680168,1.853,116455580.1,559345263.7,68.56944876,Null,Null,Null,1.68,Null,Null,Null,Null,2.455357143,99.9751148,53.5,15.68866834,Null,-1.290270805,0.693675578,0.568053842,-0.50857091,0.069401726,0.594520548,6.8773973,2.8308219,278.2246575,1293.221918,11.110274,0
Ganges Brahmaputra Meghna,Bhutan,2003,637663,Null,454730,0.544881165,6.07537758,25.79749951,6.661435018,67.54106547,1.8,128997436.1,651935430.3,66.860298,Null,Null,Null,2.44,Null,Null,Null,Null,2.572308617,99.94755341,50.3,16.02168342,Null,-1.146781921,0.918948591,0.576729536,-0.04871612,0.136125684,0.449315068,6.8746575,2.9047945,300.309589,1423.454795,11.080137,0
Ganges Brahmaputra Meghna,Bhutan,2004,650544,Null,456454,0.378409203,5.920200343,26.34452313,7.341468224,66.31400864,2.49,142499617.2,735348490.4,67.73319343,276.6915074,Null,Null,3.16,Null,Null,Null,Null,4.105936983,99.92996338,47.2,17.06703046,Null,-0.965037107,1.172050357,0.125093669,-0.915191174,0.223591417,0.506849315,6.7568493,2.7842466,300.9863014,1295.745205,10.9952055,0
Ganges Brahmaputra Meghna,Bhutan,2005,661865,Null,456919,0.101820404,5.442456079,27.33663336,7.618223974,65.04514266,3.1,155162351,860391000.2,61.21514995,308.2199542,Null,Null,3.85,Null,Null,14.48208487,10.64269806,5.312631046,99.92444201,44.1,17.36403704,Null,-1.072155476,1.284487367,0.362013221,-0.286168545,0.332806766,-0.073972603,7.0527397,3.0938356,303.4438356,1155.29589,11.2089041,0
Ganges Brahmaputra Meghna,Bhutan,2006,670799,Null,458075,0.252679387,3.724902102,29.64946239,7.547219247,62.80331837,3.13,163507621.2,942879878.5,47.80769295,314.5502602,Null,Null,4.52,Null,Null,20.635071,12.86896597,5.00045438,99.93945954,41.2,17.59842065,Null,-1.058763504,1.264518976,0.279721797,-0.577596843,0.21245949,-0.194520548,7.5321918,3.3924658,245.3424658,1247.391781,11.9184932,0
Ganges Brahmaputra Meghna,Bhutan,2007,678641,Null,458293,0.047579139,3.521256396,31.37777492,6.716391519,61.90583356,3.7,187187799.4,1255767964,42.91836145,359.5420848,Null,Null,5.92,Null,Null,21.49697351,10.23913686,5.156111388,99.9613901,38.4,17.80415563,Null,-0.872591913,0.568526506,0.358816355,-0.70974499,0.36783278,-0.463013699,7.4773973,3.540411,269.4,1453.139726,11.589726,0
Ganges Brahmaputra Meghna,Bhutan,2008,686351,Null,458235,-0.01265646,3.464615673,33.04183765,6.380516642,60.57764571,3.842,190877937.5,1317517835,44.16347853,Null,0.887573965,94.08284024,6.55,Null,Null,16.21288174,48.31563169,8.327160494,99.97944647,35.9,18.00642758,Null,-0.505405188,0.720669389,0.329717964,-0.765467465,0.421698183,1.219178082,7.2143836,3.3431507,286.4109589,1415.142466,11.3294521,0
Ganges Brahmaputra Meghna,Bhutan,2009,693988,Null,457963,-0.059375814,3.408346011,34.72371897,6.45117588,58.82510515,3.96,186460756.4,1331343798,50.18927115,Null,0.887573965,94.08284024,7.17,Null,Null,14.58205832,6.094731917,4.361122191,99.99097359,33.6,18.20678437,Null,-0.461808324,0.803496659,0.528889835,-1.071835279,0.219097927,-0.534246575,7.7815068,3.9075342,252.6986301,1087.753425,11.9212329,0
Ganges Brahmaputra Meghna,Bhutan,2010,701632,Null,457513,-0.098309521,3.37180797,36.4408442,6.36765418,57.19150162,3.32,212120954.8,1708880730,62.93345252,Null,0.887573965,94.08284024,13.6,Null,Null,11.47358347,7.17027914,7.036383161,99.99014001,31.4,18.40732482,Null,-0.416917324,0.742221653,0.609069526,-1.158943653,0.161859259,-1.150684932,7.8609589,4.0856164,224.7863014,1454.063014,12.019863,0
Ganges Brahmaputra Meghna,Bhutan,2011,709377,Null,456945,-0.124226607,3.348609419,34.1635725,8.744531442,57.09159246,3.23,233364744.3,1977728659,68.2199911,Null,0.887573965,94.08284024,14.4,Null,Null,10.94874082,8.452918706,8.848985699,99.9899532,29.5,18.61051499,Null,-0.404029369,0.826495349,0.691294491,-1.154204845,0.205665544,0.263013699,7.0280822,3.0253425,283.3205479,1358.208219,11.2472603,1
Ganges Brahmaputra Meghna,Bhutan,2011,709377,Null,456945,-0.124226607,3.348609419,34.1635725,8.744531442,57.09159246,3.23,233364744.3,1977728659,68.2199911,Null,0.887573965,94.08284024,14.4,Null,Null,10.94874082,8.452918706,8.848985699,99.9899532,29.5,18.61051499,Null,-0.404029369,0.826495349,0.691294491,-1.154204845,0.205665544,0.263013699,7.0280822,3.0253425,283.3205479,1358.208219,11.2472603,1
Ganges Brahmaputra Meghna,Bhutan,2012,717279,Null,456397,-0.119998876,3.29262923,33.81594116,8.080007891,58.10405095,2.05,228379897.6,1973387228,69.44872689,Null,0.887573965,94.08284024,15.6,Null,Null,13.70891819,6.93641255,10.91965694,99.99164708,27.9,18.81782407,Null,-0.280920058,0.77630949,0.542693615,-1.093008518,0.260953724,-0.717808219,6.8883562,2.9486301,292.0657534,1215.282192,11.0253425,1
Ganges Brahmaputra Meghna,Bhutan,2013,725273,Null,455841,-0.121898029,3.224784159,32.69749925,10.95811992,56.34438084,2.87,230379212.8,1943696952,64.01432421,Null,0.887573965,94.08284024,22.4,Null,Null,Null,Null,8.776383453,99.98768282,26.5,19.02754676,Null,-0.158911586,0.784624875,0.420869917,-1.086755395,0.317186415,-0.589041096,7.1020548,2.9678082,265.4547945,1394.315068,11.4773973,0
Ganges Brahmaputra Meghna,Bhutan,2014,733139,Null,455147,-0.15236208,3.12762969,32.52681128,10.82223325,56.65095547,2.63,252022010.2,2089079571,56.51195441,Null,0.887573965,94.08284024,30.3,Null,Null,Null,Null,8.271060939,99.99441696,25.4,19.23391138,Null,-0.103129335,1.068038583,0.293826997,-1.014745593,0.417354077,-0.479452055,7.280137,3.4445205,256.2794521,1228.986301,11.4828767,0
Ganges Brahmaputra Meghna,Bhutan,2015,740618,Null,454162,-0.216648111,2.99926104,32.35307358,9.66114564,57.98548067,2.45,262430048.9,2187815803,56.43111049,Null,0.887573965,94.08284024,39.8,Null,Null,Null,Null,4.548143951,99.99470798,24.4,19.43012304,Null,-0.034950677,0.960772634,0.420701027,-0.735030413,0.534871519,-0.526027397,7.0582192,3.0363014,265.1726027,1183.80274,11.359589,0
Ganges Brahmaputra Meghna,Bhutan,2016,747866,Null,452997,-0.256845964,2.894624322,32.62054308,10.5763865,56.80307042,2.705,282956485.4,2357504761,56.39938777,Null,0.887573965,94.08284024,46.5,Null,Null,Null,Null,3.219886894,99.98630645,23.4,19.60638633,Null,-0.026085081,1.106088281,0.498982817,-0.691017687,0.510700881,-0.15890411,7.8061644,4.0034247,231.0383562,1231.665753,11.9650685,1
Ganges Brahmaputra Meghna,Bhutan,2017,754335,Null,451341,-0.366235158,2.718181342,32.84690814,11.66334524,55.48945312,3.016,335057211.2,2591358009,54.16776906,Null,0.887573965,94.08284024,54.3,Null,Null,Null,Null,4.95508367,99.97669275,22.6,19.77598049,Null,0.010738294,1.102794647,0.562770963,-0.341520548,0.626136065,0.2,7.6006849,3.6335616,232.9260274,1371.249315,11.8828767,0
Ganges Brahmaputra Meghna,Bhutan,2018,759759,Null,449056,-0.50755498,2.512446864,32.94350032,13.05650548,53.9999942,3.35,350065757.9,2583335722,54.01551733,Null,0.887573965,94.08284024,63.5,Null,Null,Null,Null,2.723963862,99.97816145,21.8,19.92026744,Null,0.042286981,1.077661037,0.284297675,-0.376959831,0.548351824,-0.320547945,7.1678082,3.2828767,244.460274,1056.016438,11.3705479,1
Ganges Brahmaputra Meghna,Bhutan,2019,764824,Null,446565,-0.556263514,2.402804472,33.42724835,15.44710671,51.12564494,2.72,353832021.3,2735683570,46.08535793,Null,0.887573965,94.08284024,74.2,Null,Null,Null,Null,2.726430374,99.99548945,21.1,20.05306765,Null,0.073883817,1.065471411,0.253064603,-0.359623849,0.584506989,-0.947945205,7.1815068,3.3047945,293.7561644,1390.994521,11.3020548,0
Ganges Brahmaputra Meghna,Bhutan,2020,770006,Null,444170,-0.537759439,2.352867061,35.22544591,14.859144,49.9154101,5.03,385919465.6,2457604334,39.07057234,Null,0.887573965,94.08284024,76.9,Null,Null,Null,Null,5.629365226,99.98680893,20.3,20.1889355,Null,0.151077375,1.013489127,0.305567265,-0.330750853,0.576956928,0.287671233,7.340411,3.6116438,299.3452055,1624.410959,11.3787671,0
Ganges Brahmaputra Meghna,Bhutan,2021,775442,Null,441940,-0.503324578,2.325467504,34.53222453,15.60874195,49.85903352,4.803,437326447.1,2768802960,44.38859603,Null,0.887573965,94.08284024,85.6,Null,Null,Null,Null,7.346814405,99.99186932,19.8,20.33146303,Null,0.21922116,0.797255099,0.710913897,-0.405656159,0.605341256,-0.490410959,7.8773973,4.2582192,228.1780822,1346.536986,11.8061644,0
