Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Ganges Brahmaputra Meghna,Bhutan,1990,589280.0,1152134.0,492720.0,1.8160106,7.339453,46.515125,18.097092,37.31982,5.2694235,90963970.0,287768580.0,27.85703,94.98755,19.671911,64.97656,0.0,10347.8125,3974588400.0,20.129574,12.189199,10.011838,71.93939,95.8,12.61235,-33.837494,-0.85249144,0.43185014,-0.14453208,-0.40901712,-0.21836573,0.0082191825,7.159589,3.318493,280.19177,1382.8767,11.25548,0
Ganges Brahmaputra Meghna,Bhutan,1991,599792.0,1173996.5,496848.0,0.836732,6.375058,22.358105,5.2175484,72.42435,1.3850002,72491010.0,240320510.0,32.42719,212.51978,19.832092,65.96126,1.3748245,2452.375,3905955800.0,18.73983,16.428633,12.275173,97.580124,92.0,12.837021,-52.256134,-1.0646768,0.5969508,0.46286073,-0.44946146,0.08814055,0.21643835,6.882877,2.9787674,315.81918,1440.6493,10.940411,0
Ganges Brahmaputra Meghna,Bhutan,1992,577792.0,1351345.5,474016.0,-4.710357,0.8233844,22.496317,5.2704754,72.23321,1.3970003,73252860.0,240254980.0,39.985374,305.92273,19.057663,65.59399,2.5639114,5000.0,3817857000.0,19.531832,21.60661,15.975218,64.946556,88.3,12.365936,-27.12879,-0.3951544,0.556945,0.5155649,-0.44477573,0.09212512,-0.0027397275,6.389726,2.173287,326.58905,1260.474,10.682877,0
Ganges Brahmaputra Meghna,Bhutan,1993,554656.0,1393197.0,450448.0,-5.09609,0.43171263,22.720974,5.2714977,72.00708,1.4330001,64610304.0,225968130.0,41.086807,320.03455,19.837715,64.76655,1.2379818,5000.0,3814240300.0,19.401104,23.12057,11.198016,62.64888,84.8,11.871521,-25.03628,-0.3917993,0.5984778,0.2708508,-0.4689286,0.022340119,-0.2739726,6.9458904,3.1897259,314.26575,1328.6356,10.94589,0
Ganges Brahmaputra Meghna,Bhutan,1994,554496.0,1355073.0,445552.0,-1.0937754,4.4326196,22.817799,5.3354664,71.84718,1.4130001,78700540.0,258932740.0,48.91497,319.73993,19.873371,64.807304,4.091551,5000.0,3868442600.0,21.466639,23.265446,7.0099535,62.86501,81.2,13.932083,-37.974014,-0.9341112,0.7659059,0.21283653,-0.5029771,0.15890938,-0.96712327,6.8746576,2.767808,298.96713,1118.7781,11.167809,0
Ganges Brahmaputra Meghna,Bhutan,1995,547984.0,1287565.0,435440.0,-2.292062,3.2401004,23.090528,5.336344,71.57358,1.4040003,80896000.0,290455550.0,44.716915,301.1524,19.814028,65.10993,4.0641327,4000.0,3832457200.0,19.995102,19.219467,9.487549,99.30029,77.6,13.76857,-38.198616,-0.8191788,0.7254446,0.57566464,-0.47891876,0.12674326,-1.1150684,6.9541097,3.0527396,323.0219,1308.3452,10.954109,0
Ganges Brahmaputra Meghna,Bhutan,1996,548784.0,1301635.5,431040.0,-1.0181453,4.5220656,23.34072,5.474573,71.18471,1.3919997,82460670.0,303366140.0,37.459705,313.66052,20.645723,65.37972,2.6741962,5000.0,3939560400.0,18.366837,17.54755,8.790014,100.02593,74.0,13.788544,-50.508163,-0.9521899,0.72400457,0.6449225,-0.41194534,-0.031503618,-0.038356155,7.0527396,3.1130137,312.35068,1249.8384,11.137671,0
Ganges Brahmaputra Meghna,Bhutan,1997,558720.0,1224833.5,433536.0,0.57970506,6.1006722,23.600145,5.472706,70.92715,1.3930001,96124930.0,352256000.0,27.213266,237.94373,19.342642,65.931854,2.0782795,6000.0,3864090600.0,19.092865,16.302277,6.5054874,95.46484,70.5,14.037613,-51.651573,-1.0758584,0.42462343,0.5290648,-0.44445503,0.056057036,-0.20821917,5.893835,1.7842464,367.4356,1323.7726,10.05,0
Ganges Brahmaputra Meghna,Bhutan,1998,569440.0,1208875.0,436320.0,0.6380351,6.1683464,23.792988,5.5442104,70.6628,1.4000001,93913090.0,363528200.0,31.310553,234.49878,19.814365,65.99752,0.35396957,7000.0,3936657400.0,18.766361,15.092049,10.58559,96.09549,66.8,14.307419,-63.55596,-1.0983043,0.53963214,0.652146,-0.40850508,0.038308382,0.47397256,7.480137,3.6335616,275.47397,1443.0411,11.578767,0
Ganges Brahmaputra Meghna,Bhutan,1999,582592.0,1234203.0,440528.0,0.9604942,6.4950666,24.089405,5.5411835,70.369,1.4000001,96395260.0,399310850.0,35.24741,229.19641,19.77223,65.60205,0.13800049,7000.0,3809054700.0,17.91384,13.332266,6.7769938,99.78569,63.4,14.637665,-47.58634,-1.0880651,0.534071,0.50238883,-0.40660655,0.07147241,0.9753425,7.6773973,3.5486298,200.69862,1459.2849,12.137671,0
Ganges Brahmaputra Meghna,Bhutan,2000,596864.0,1245659.0,445152.0,1.043952,6.5798287,24.52663,5.9447536,69.52862,1.6599998,99614720.0,460718080.0,54.042046,240.27795,19.918232,66.52672,0.40099907,6000.0,3972736000.0,17.873018,14.601755,4.012121,99.986786,60.1,14.9965515,-51.563217,-1.1123565,0.49193674,0.6188226,-0.42855445,0.13042617,1.3890411,6.6883564,2.7513695,319.35068,1385.2603,10.858219,0
Ganges Brahmaputra Meghna,Bhutan,2001,610784.0,1262769.0,449056.0,0.87318045,6.400035,24.88085,6.283824,68.83571,1.9000001,103604220.0,496107520.0,61.38918,254.77612,19.545397,66.25818,0.8649998,5074.125,3904094200.0,18.367205,15.011942,3.4147892,99.98137,56.7,15.346588,-38.092506,-1.0931752,0.63470644,0.26854005,-0.56623757,0.16465563,1.2438356,7.2280827,3.2280822,258.47397,1436.8904,11.433561,0
Ganges Brahmaputra Meghna,Bhutan,2002,624400.0,1316799.5,452256.0,0.7107423,6.238845,25.269075,6.504122,68.2268,1.8530002,116457470.0,559349760.0,68.56945,246.01294,19.709124,66.08438,1.6800003,7025.625,3968196600.0,17.359417,14.627623,2.4553566,99.97511,53.5,15.688675,-53.411484,-1.2902708,0.6936756,0.56805384,-0.5085709,0.06940174,0.59452057,6.8773975,2.830822,278.22467,1293.2219,11.110274,0
Ganges Brahmaputra Meghna,Bhutan,2003,637664.0,1345602.5,454752.0,0.54488117,6.0753775,25.797499,6.661436,67.54107,1.8000002,128999420.0,651952100.0,66.8603,242.1969,19.812317,65.93971,2.4400005,8384.75,3925523500.0,17.514713,13.605367,2.5723085,99.947556,50.3,16.021683,-66.38819,-1.1467819,0.9189487,0.57672954,-0.048716128,0.13612568,0.44931507,6.8746576,2.9047947,300.3096,1423.4548,11.080137,0
Ganges Brahmaputra Meghna,Bhutan,2004,650544.0,1365465.5,456448.0,0.3784092,5.9202003,26.344522,7.341469,66.31401,2.4899998,142499840.0,735379460.0,67.73319,276.69153,16.963837,75.33842,3.1599998,9467.0,3936635000.0,18.460659,16.183619,4.105937,99.92996,47.2,17.067032,-43.720497,-0.9650371,1.1720502,0.12509367,-0.9151912,0.22359145,0.5068493,6.7568493,2.784247,300.9863,1295.7452,10.995206,0
Ganges Brahmaputra Meghna,Bhutan,2005,661872.0,1341885.5,456912.0,0.10182041,5.4424562,27.336634,7.618224,65.04514,3.1,155164670.0,860422140.0,61.21515,308.21997,21.367296,63.609703,3.8500004,10893.5625,3999991800.0,14.482085,10.642698,5.3126316,99.92444,44.1,17.364044,-57.23593,-1.0721555,1.2844872,0.36201313,-0.28616855,0.33280677,-0.073972605,7.0527396,3.0938358,303.44385,1155.2959,11.208904,0
Ganges Brahmaputra Meghna,Bhutan,2006,670800.0,1294017.0,458080.0,0.25267938,3.7249022,29.649462,7.5472183,62.803314,3.1300004,163504130.0,942866400.0,47.807693,314.5503,17.874813,66.97603,4.5200005,11383.125,4015778800.0,20.63507,12.868966,5.000453,99.93946,41.2,17.59842,-52.949165,-1.0587635,1.264519,0.27972183,-0.57759684,0.21245944,-0.19452055,7.5321918,3.3924656,245.34247,1247.3917,11.918493,0
Ganges Brahmaputra Meghna,Bhutan,2007,678624.0,1299029.0,458288.0,0.04757917,3.5212564,31.377775,6.7163906,61.90583,3.7,187187200.0,1255735300.0,42.91836,359.5421,18.104525,67.21162,5.92,18470.938,3975569400.0,21.496973,10.239137,5.156111,99.96139,38.4,17.804153,-51.078835,-0.8725919,0.56852657,0.35881636,-0.709745,0.36783278,-0.4630137,7.4773974,3.540411,269.4,1453.1398,11.589726,0
Ganges Brahmaputra Meghna,Bhutan,2008,686352.0,1434286.0,458240.0,-0.01265645,3.4646156,33.041836,6.380515,60.577644,3.8420002,190881800.0,1317601300.0,44.16348,516.44135,0.88757324,94.08284,6.550001,16217.0625,4019700700.0,16.212881,48.315628,8.327161,99.97945,35.9,18.006424,-49.270836,-0.5054052,0.7206692,0.3297179,-0.76546746,0.42169815,1.2191781,7.2143836,3.3431506,286.41095,1415.1425,11.3294525,0
Ganges Brahmaputra Meghna,Bhutan,2009,693984.0,1421682.5,457968.0,-0.059375823,3.408346,34.72372,6.4511757,58.825104,3.96,186458110.0,1331363800.0,50.18927,499.3363,0.88757324,94.08284,7.17,17087.188,4042004500.0,14.582058,6.0947323,4.361122,99.990974,33.6,18.206787,-35.86421,-0.46180832,0.8034968,0.5288899,-1.0718353,0.21909791,-0.53424656,7.781507,3.9075341,252.69862,1087.7534,11.921233,0
Ganges Brahmaputra Meghna,Bhutan,2010,701648.0,1436398.0,457520.0,-0.09830952,3.371808,36.440845,6.367655,57.1915,3.3200002,212123650.0,1708851200.0,62.933453,500.22546,0.88757324,94.08284,13.6,24323.5,4026969000.0,11.473583,7.170279,7.0363827,99.99014,31.4,18.407318,-82.79267,-0.41691732,0.74222153,0.6090696,-1.1589437,0.16185927,-1.150685,7.860959,4.0856166,224.7863,1454.063,12.019863,0
Ganges Brahmaputra Meghna,Bhutan,2011,709360.0,1454242.0,456944.0,-0.12422663,3.3486094,34.163574,8.744532,57.09159,3.2299998,233365500.0,1977745400.0,68.21999,499.4406,0.88757324,94.08284,14.4,22929.438,3999083500.0,10.948741,8.452919,8.848986,99.98995,29.5,18.61052,-79.47737,-0.40402934,0.82649523,0.69129455,-1.1542048,0.20566559,0.26301366,7.0280824,3.0253425,283.32056,1358.2083,11.24726,1
Ganges Brahmaputra Meghna,Bhutan,2011,709360.0,1454242.0,456944.0,-0.12422663,3.3486094,34.163574,8.744532,57.09159,3.2299998,233365500.0,1977745400.0,68.21999,499.4406,0.88757324,94.08284,14.4,22929.438,3999083500.0,10.948741,8.452919,8.848986,99.98995,29.5,18.61052,-79.47737,-0.40402934,0.82649523,0.69129455,-1.1542048,0.20566559,0.26301366,7.0280824,3.0253425,283.32056,1358.2083,11.24726,1
Ganges Brahmaputra Meghna,Bhutan,2012,717280.0,1395965.0,456400.0,-0.11999887,3.2926292,33.81594,8.080008,58.10405,2.0500002,228376580.0,1973354500.0,69.44873,524.3425,0.88757324,94.08284,15.6,17568.312,4072490000.0,13.708919,6.936413,10.919657,99.991646,27.9,18.817825,-88.97501,-0.28092003,0.77630955,0.5426936,-1.0930085,0.26095378,-0.71780825,6.888356,2.9486303,292.06577,1215.2822,11.025343,1
Ganges Brahmaputra Meghna,Bhutan,2013,725264.0,1417845.5,455840.0,-0.121898055,3.2247841,32.6975,10.95812,56.34438,2.87,230375420.0,1943601200.0,64.01433,570.06366,0.88757324,94.08284,22.4,18376.375,4002102300.0,14.053685,9.802774,8.776383,99.987686,26.5,19.027542,-92.887436,-0.15891159,0.784625,0.42086992,-1.0867554,0.31718636,-0.5890411,7.1020546,2.9678082,265.4548,1394.3151,11.477397,0
Ganges Brahmaputra Meghna,Bhutan,2014,733120.0,1491512.5,455152.0,-0.15236211,3.1276298,32.52681,10.822233,56.650955,2.63,252018690.0,2089091100.0,56.511955,590.94904,0.88757324,94.08284,30.3,24252.438,4012823600.0,14.94496,35.32583,8.271061,99.994415,25.4,19.233917,-79.67888,-0.10312933,1.0680385,0.29382703,-1.0147456,0.41735405,-0.47945204,7.280137,3.4445205,256.27945,1228.9863,11.482877,0
Ganges Brahmaputra Meghna,Bhutan,2015,740624.0,1468437.5,454160.0,-0.2166481,2.9992611,32.353073,9.661145,57.98548,2.4499998,262430720.0,2187788300.0,56.43111,598.5037,0.88757324,94.08284,39.8,23248.875,4068705300.0,14.549075,32.930397,4.5481434,99.994705,24.400002,19.430115,-79.2966,-0.034950733,0.9607727,0.420701,-0.7350304,0.5348715,-0.5260274,7.0582194,3.0363016,265.1726,1183.8027,11.359589,0
Ganges Brahmaputra Meghna,Bhutan,2016,747872.0,1475103.0,452992.0,-0.25684595,2.8946242,32.620544,10.576386,56.80307,2.705,282959870.0,2357526500.0,56.399387,595.11676,0.88757324,94.08284,46.5,24242.5,4081127400.0,14.411717,32.938225,3.2198868,99.986305,23.4,19.606384,-78.32442,-0.026085079,1.1060882,0.49898282,-0.6910177,0.5107009,-0.1589041,7.8061643,4.0034246,231.03836,1231.6658,11.965069,1
Ganges Brahmaputra Meghna,Bhutan,2017,754320.0,1426125.0,451344.0,-0.36623514,2.7181814,32.84691,11.663345,55.489452,3.0160003,335061000.0,2591359000.0,54.16777,581.94476,0.88757324,94.08284,54.300003,25818.688,4040596500.0,14.502782,33.036106,4.955083,99.97669,22.6,19.775986,-78.476906,0.010738313,1.1027946,0.56277096,-0.34152055,0.626136,0.19999999,7.600685,3.6335616,232.92603,1371.2493,11.882876,0
Ganges Brahmaputra Meghna,Bhutan,2018,759760.0,1475305.5,449056.0,-0.507555,2.5124469,32.9435,13.056505,53.999992,3.35,350068740.0,2583429000.0,54.01552,610.21643,0.88757324,94.08284,63.5,25455.438,4058060800.0,14.450056,34.32064,2.7239637,99.978165,21.8,19.920273,-78.635254,0.042286992,1.077661,0.28429767,-0.37695983,0.5483518,-0.32054794,7.167808,3.282877,244.46028,1056.0165,11.370548,1
Ganges Brahmaputra Meghna,Bhutan,2019,764832.0,1506181.5,446576.0,-0.55626345,2.4028044,33.42725,15.447106,51.125645,2.72,353828860.0,2735669200.0,46.085358,616.43024,0.88757324,94.08284,74.2,24605.938,4004648000.0,14.592985,32.832558,2.726431,99.99549,21.1,20.05307,-83.27132,0.07388389,1.0654714,0.2530646,-0.35962385,0.5845069,-0.9479452,7.181507,3.3047938,293.75616,1390.9945,11.302054,0
Ganges Brahmaputra Meghna,Bhutan,2020,770016.0,1512280.0,444176.0,-0.5377594,2.3528671,35.225445,14.859144,49.91541,5.03,385916930.0,2457600000.0,39.07057,715.56757,0.88757324,94.08284,76.9,25862.625,3908337700.0,14.418641,34.605732,5.629366,99.98681,20.3,20.188934,-85.08549,0.15107739,1.013489,0.30556723,-0.33075085,0.5769569,0.28767124,7.340411,3.6116438,299.3452,1624.4111,11.378767,0
Ganges Brahmaputra Meghna,Bhutan,2021,775440.0,1541198.0,441936.0,-0.5033245,2.3254676,34.532223,15.608742,49.85903,4.803,437329920.0,2768830500.0,44.388596,704.2643,0.88757324,94.08284,85.600006,24588.75,3974154200.0,14.525016,31.680128,7.346815,99.99187,19.8,20.331467,-79.668205,0.21922112,0.7972551,0.7109139,-0.40565616,0.60534126,-0.49041095,7.8773975,4.2582192,228.17809,1346.537,11.806165,0
Ganges Brahmaputra Meghna,Bhutan,2022,780896.0,1513547.5,439760.0,-0.4935907,2.2673402,40.804474,15.239745,43.95578,5.947,425197570.0,2898198500.0,55.778828,784.7512,3.6163275,86.4594,86.3,25318.75,3923711000.0,15.123338,33.020042,5.639167,87.324455,19.1,20.47493,-75.74159,0.1576215,1.0093424,0.56129384,-0.38197044,0.6735727,-0.9232877,7.482877,3.589726,298.5452,1388.4767,11.630822,0
Ganges Brahmaputra Meghna,Bhutan,2023,786384.0,1536782.5,437616.0,-0.48804104,2.2067478,40.931427,15.254909,43.813663,3.126,451723260.0,3019243500.0,45.18372,750.44293,4.083982,87.7458,88.4,35875.062,4012235800.0,15.066582,29.597736,4.2293444,65.749466,18.5,132.59622,64.310715,0.20014226,0.9828004,0.5663053,-0.40103084,0.6676933,-0.76438355,7.729452,3.9212332,254.30685,1317.8137,11.934933,0
Ganges Brahmaputra Meghna,China,1983,1023310000.0,6569409.0,802837900.0,0.6287119,4.474842,30.856997,25.184237,44.598106,4.9378996,75130340000.0,230999980000.0,31.8646,621.9107,7.781319,87.27789,0.0,3725242.5,8579169300.0,8.31692,15.897773,12.590992,21.593246,44.1,108.999016,-2.5334964,-1.3602748,-0.70373285,-0.47021073,-0.65523434,-0.6913858,0.1075497,14.117203,9.121984,92.36424,1099.9224,19.096743,0
Ganges Brahmaputra Meghna,China,1984,1036825000.0,6828127.0,806618750.0,0.4698346,4.320433,31.318401,25.343678,44.001793,4.693649,81986340000.0,259999990000.0,34.31289,651.07495,6.9987216,87.002075,0.0,3709681.0,8874184000.0,9.025616,15.270339,12.194479,22.521473,43.4,110.43858,-1.2902656,-1.4130962,-0.78137076,-0.48636192,-0.83110046,-0.71531725,-1.2382402,-2.5039768,-7.938833,363.96075,382.17255,2.9126053,0
Ganges Brahmaputra Meghna,China,1985,1051040000.0,7096280.0,810625100.0,0.4954569,4.339047,29.216972,23.564947,50.904663,4.591321,86453490000.0,310000030000.0,38.991463,657.75977,7.5188127,86.3094,0.0,3900000.0,10652546000.0,4.098321,12.566231,14.107443,19.290037,43.0,111.952705,-3.5995245,-1.4184947,-0.6293265,-0.4919585,-0.8002577,-0.70373416,-0.5465313,-3.223774,-8.806177,450.6802,449.246,2.1653976,0
Ganges Brahmaputra Meghna,China,1986,1066790000.0,7375356.0,815464960.0,0.5952743,4.438101,29.128702,23.593887,50.900215,4.572757,80117430000.0,300999970000.0,37.65788,671.2096,8.030558,85.62684,0.0,3599990.0,10805225000.0,4.393764,12.417229,13.31757,19.28394,43.0,113.63033,-3.9366522,-1.4362221,-0.6370053,-0.49147117,-0.7995639,-0.69596136,0.16209814,-3.7571068,-9.365904,452.0836,397.48495,1.6259727,0
Ganges Brahmaputra Meghna,China,1987,1084035000.0,7665406.0,821058940.0,0.68364745,4.5315824,28.975166,23.490608,51.0745,4.517425,71848940000.0,272999970000.0,37.255074,694.42236,8.534369,84.95486,0.0,3771461.5,10050367000.0,7.336018,14.589596,7.233835,19.990713,43.1,115.46721,-3.181378,-1.4324625,-0.6290201,-0.5055859,-0.7901252,-0.69238126,0.023350254,-3.3550758,-8.957445,446.87378,442.4623,2.1464462,0
Ganges Brahmaputra Meghna,China,1988,1101630000.0,7967288.0,826508900.0,0.6615806,4.514831,28.937054,23.640482,51.00058,4.2707014,78830830000.0,313000000000.0,39.01146,720.3415,9.030429,84.29321,0.0,3753580.0,10752361000.0,5.3504004,12.973891,18.811817,19.611778,43.3,117.341354,-3.670496,-1.4367757,-0.61160815,-0.49157515,-0.777457,-0.79915416,0.41489005,-2.430542,-7.8924694,376.46326,443.52048,2.9813023,0
Ganges Brahmaputra Meghna,China,1989,1118650000.0,8280178.0,831145800.0,0.55944717,4.402632,29.23293,23.67064,50.910667,3.1552694,85591110000.0,348000000000.0,37.14327,724.1161,9.518915,83.64167,0.0,3900000.0,11251333000.0,5.0560875,12.745179,18.245638,19.13223,43.3,119.15426,-3.863544,-1.4368981,-0.5579707,-0.47831282,-0.77408403,-0.8107878,-0.1502538,-3.5317268,-8.8985615,458.0802,396.5919,1.7911167,0
Ganges Brahmaputra Meghna,China,1990,1135185000.0,8605812.0,835019400.0,0.46497503,4.3096786,31.064556,24.164415,44.796867,3.3280706,95931580000.0,362000000000.0,34.0915,769.6015,10.0,83.0,0.0,3499999.5,9926349000.0,4.872194,11.371257,3.05229,20.396994,43.3,120.915504,-4.0102644,-1.40621,-0.597,-0.46198314,-0.76358074,-0.8177029,0.7001692,-3.012268,-8.414637,431.06497,464.22842,2.2591362,0
Ganges Brahmaputra Meghna,China,1991,1150780000.0,9050404.0,836479000.0,0.17464381,4.601685,18.900307,21.399887,59.699806,2.37,92140200000.0,385000000000.0,35.537743,736.8872,12.622836,81.13884,-0.43517303,3200000.0,9802375000.0,4.824836,12.171448,3.5566845,18.460062,42.9,122.57662,-3.6024876,-1.4259205,-0.31221116,-0.4510266,-0.8095353,-0.7673427,0.7401016,-3.2349415,-8.485025,428.77325,444.96887,2.012436,0
Ganges Brahmaputra Meghna,China,1992,1164970000.0,9518933.0,836448450.0,-0.0036470294,4.4251175,19.799854,21.700024,58.500122,2.37,91056260000.0,429000000000.0,39.308167,752.66364,15.159722,79.33867,0.12260628,3160000.0,12244268000.0,4.890493,11.345466,6.353981,17.567312,42.3,124.08809,-2.6477199,-1.3957207,-0.3236438,-0.27016833,-0.39182225,-0.39793164,-0.3749577,-3.8159904,-9.4501705,436.2545,337.23755,1.6554146,0
Ganges Brahmaputra Meghna,China,1993,1178440000.0,10010327.0,835478600.0,-0.11601621,4.3015475,21.199556,22.400013,56.400433,2.69,85866350000.0,447000000000.0,43.476357,788.1634,17.614815,77.59654,0.00016975403,3030000.0,12360226000.0,2.8686666,10.834947,14.610079,18.108204,41.3,125.52286,-0.3708601,-1.3854619,-0.18117183,-0.1708571,-0.40876877,-0.362404,-0.7478849,-2.8802872,-8.357445,400.7709,404.7049,2.527834,0
Ganges Brahmaputra Meghna,China,1994,1191835000.0,10527819.0,833998460.0,-0.17731869,4.2458405,23.000519,22.699577,54.299904,2.9,110000000000.0,567000000000.0,40.278374,816.1968,18.075445,76.29394,0.0011692047,2930000.0,9867120000.0,4.392123,10.0643215,24.25699,18.034033,40.1,126.949646,-1.4798732,-1.3710839,-0.1142776,-0.46533403,-0.5756623,-0.77242225,-0.88832486,-3.1384945,-8.722927,421.7614,351.7357,2.2571068,0
Ganges Brahmaputra Meghna,China,1995,1204855000.0,11072063.0,831819840.0,-0.26156735,4.159638,24.799824,23.000074,52.200104,3.0,144000000000.0,738000000000.0,39.09219,866.86615,18.530046,75.008385,0.0049495697,4130000.0,12385129000.0,6.992863,8.266681,16.791225,18.908062,38.7,128.33662,-1.2542448,-1.3605491,-0.12144035,-0.20434657,-0.2857122,-0.44033647,-1.1228426,-3.4995766,-9.004484,480.7648,426.00168,1.8164978,1
Ganges Brahmaputra Meghna,China,1996,1217550000.0,11645251.0,828956740.0,-0.34479094,4.086052,26.0,23.499638,50.500362,3.12,167000000000.0,869000000000.0,37.776863,881.6642,18.978737,73.73955,0.01309967,4135000.0,14275401000.0,5.900043,8.2275,8.31316,17.400393,37.2,129.68898,-1.1305962,-1.3615452,-0.09784877,-0.34865388,-0.2666527,-0.54559,0.24162433,-3.5953465,-9.028849,502.93063,435.94553,1.6845169,0
Ganges Brahmaputra Meghna,China,1997,1230075000.0,12246411.0,825589440.0,-0.40703714,4.0082855,26.39969,23.699852,49.900455,3.2299998,172000000000.0,968000000000.0,35.741352,872.3426,19.421629,72.48711,0.03240013,3640000.0,15699587000.0,5.044874,7.139494,2.7864647,17.253725,35.6,131.0231,0.6528263,-1.4064456,-0.30883187,-0.22551475,-0.2832199,-0.52943987,0.55634516,-4.7202206,-10.22851,520.1367,443.32962,0.48620987,0
Ganges Brahmaputra Meghna,China,1998,1241935000.0,12879499.0,821328830.0,-0.51739955,3.9080787,26.699888,23.500431,49.79968,3.24,177000000000.0,1040000000000.0,34.98595,868.3288,19.858835,71.25074,0.16900063,3820000.0,17031780000.0,4.76664,6.6273303,-0.77318573,17.815845,33.8,132.28638,0.30705738,-1.4374378,-0.39410526,-0.1987833,-0.2677084,-0.47680536,1.271066,-2.8369713,-8.170305,445.86905,478.43927,2.3694592,0
Ganges Brahmaputra Meghna,China,1999,1252735000.0,13545316.0,815968960.0,-0.6547313,3.7700887,26.90002,23.000532,50.09945,3.25,176000000000.0,1100000000000.0,34.233616,876.9702,20.290466,70.03015,0.7080002,3820000.0,20473915000.0,4.059056,6.019372,-1.4014721,16.437016,31.9,133.43677,1.272192,-1.417937,-0.2578097,-0.17753488,-0.30914435,-0.5183764,1.0856175,-2.309391,-7.7148056,359.33908,446.68967,3.1021156,0
Ganges Brahmaputra Meghna,China,2000,1262645000.0,14246541.0,809645800.0,-0.777936,3.6492527,27.04088,23.023355,49.935764,3.26,178000000000.0,1220000000000.0,33.632683,897.492,20.716623,68.82503,1.7800007,3910000.0,22237140000.0,4.141567,5.441092,0.34781075,16.405382,30.0,134.49248,2.754653,-1.3840805,-0.20991689,-0.15884289,-0.32495517,-0.51611716,1.8108292,-3.494501,-8.802454,431.11304,460.38577,1.6987305,0
Ganges Brahmaputra Meghna,China,2001,1271850000.0,14829537.0,800082700.0,-1.1881863,4.0595655,27.700043,22.299957,50.0,3.8,187000000000.0,1360000000000.0,35.523857,920.5266,21.217943,67.97587,2.6399994,3810000.0,26561462000.0,3.9814324,5.344694,0.71912575,18.733393,27.8,135.47305,0.30717945,-1.4398396,-0.31664962,-0.1517578,-0.3487465,-0.5255446,1.0351946,-2.8044834,-8.18215,391.37564,423.0504,2.4354477,0
